enrollee_id,full_name,city,gender,enrolled_university,education_level,major_discipline,relevent_experience,experience,company_size,company_type,last_new_job,training_hours,employed
22721,Alex Brown,city_16,male,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,pvt ltd,>4,298,1.0
5324,Emily Williams,city_16,female,no_enrollment,graduate,stem,Has relevent experience,14,10000+,pvt ltd,1,246,0.0
633,Alex Hernandez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,14,10/49,pvt ltd,2,44,0.0
32878,Mike Smith,city_103,male,no_enrollment,masters,stem,Has relevent experience,17,10000+,pvt ltd,3,26,0.0
4195,Katie Davis,city_160,male,no_enrollment,graduate,stem,Has relevent experience,5,100-500,public sector,1,168,0.0
24785,Jane Miller,city_103,other,full time course,graduate,stem,No relevent experience,4,10000+,public sector,1,33,0.0
29778,Chris Garcia,city_103,other,no_enrollment,graduate,humanities,No relevent experience,1,100-500,pvt ltd,1,5,0.0
18770,Alex Smith,city_21,male,no_enrollment,graduate,stem,Has relevent experience,10,10000+,pvt ltd,2,13,0.0
29225,Sarah Martinez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,5000-9999,pvt ltd,1,30,0.0
289,Emily Brown,city_160,other,no_enrollment,graduate,stem,Has relevent experience,7,unknown,unknown,2,122,0.0
23015,David Miller,city_103,male,full time course,graduate,stem,Has relevent experience,4,<10,pvt ltd,2,166,0.0
13909,John Jones,city_21,male,part time course,graduate,stem,Has relevent experience,7,100-500,pvt ltd,>4,31,0.0
23888,Jane Smith,city_10,male,no_enrollment,primary school,stem,No relevent experience,7,unknown,unknown,never,232,0.0
17996,Katie Brown,city_21,male,full time course,graduate,stem,No relevent experience,3,unknown,unknown,never,28,0.0
11313,Emily Miller,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,100-500,pvt ltd,>4,25,0.0
21119,David Davis,city_41,male,full time course,high school,stem,No relevent experience,6,unknown,unknown,1,37,0.0
7283,Alex Miller,city_90,male,full time course,graduate,stem,Has relevent experience,10,unknown,unknown,1,2,1.0
5034,Jane Garcia,city_105,male,no_enrollment,graduate,humanities,No relevent experience,<1,unknown,unknown,never,8,0.0
9814,Jane Johnson,city_103,male,no_enrollment,graduate,stem,Has relevent experience,4,10000+,ngo,1,47,0.0
11305,David Jones,city_103,male,full time course,graduate,stem,No relevent experience,6,unknown,unknown,1,166,1.0
9070,Sarah Williams,city_102,male,no_enrollment,masters,stem,Has relevent experience,5,500-999,pvt ltd,2,131,0.0
23302,Jane Smith,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,>4,12,1.0
17469,Katie Smith,city_21,other,full time course,graduate,stem,No relevent experience,5,unknown,unknown,never,10,1.0
13084,Laura Brown,city_136,male,no_enrollment,masters,stem,Has relevent experience,10,100-500,funded startup,1,69,0.0
18823,Laura Smith,city_103,male,no_enrollment,graduate,stem,Has relevent experience,8,10000+,pvt ltd,1,24,0.0
20593,Mike Brown,city_114,male,no_enrollment,graduate,stem,Has relevent experience,14,1000-4999,pvt ltd,3,70,0.0
30436,Emily Martinez,city_103,male,no_enrollment,graduate,other,No relevent experience,6,10000+,pvt ltd,1,12,0.0
32957,Alex Hernandez,city_103,male,full time course,graduate,stem,No relevent experience,4,1000-4999,pvt ltd,2,106,0.0
31993,Emily Johnson,city_103,female,no_enrollment,graduate,arts,No relevent experience,16,unknown,unknown,>4,35,1.0
15036,Alex Jones,city_21,other,full time course,graduate,stem,No relevent experience,3,unknown,unknown,never,18,0.0
6517,David Garcia,city_19,male,no_enrollment,graduate,stem,No relevent experience,3,100-500,ngo,never,113,0.0
15008,Mike Davis,city_61,male,full time course,graduate,other,No relevent experience,1,unknown,unknown,1,112,0.0
8299,Sarah Davis,city_103,other,part time course,graduate,stem,No relevent experience,10,10000+,pvt ltd,4,9,0.0
3401,Laura Williams,city_57,male,part time course,graduate,stem,Has relevent experience,4,50-99,unknown,1,33,0.0
29053,Emily Brown,city_103,male,no_enrollment,masters,humanities,No relevent experience,3,unknown,unknown,3,31,1.0
21517,Alex Martinez,city_21,male,no_enrollment,graduate,stem,Has relevent experience,11,10000+,pvt ltd,>4,28,0.0
7299,Mike Garcia,city_138,male,no_enrollment,primary school,stem,No relevent experience,1,unknown,unknown,never,17,0.0
19590,Sarah Jones,city_90,other,full time course,masters,stem,Has relevent experience,7,100-500,pvt ltd,2,38,0.0
33237,Sarah Davis,city_114,male,part time course,graduate,arts,Has relevent experience,14,<10,pvt ltd,3,60,0.0
29857,John Davis,city_98,male,no_enrollment,masters,stem,Has relevent experience,>20,1000-4999,pvt ltd,>4,105,0.0
2403,Chris Williams,city_65,male,no_enrollment,graduate,stem,Has relevent experience,>20,1000-4999,pvt ltd,2,9,0.0
14109,Chris Hernandez,city_103,other,part time course,graduate,stem,Has relevent experience,11,100-500,pvt ltd,1,19,0.0
2479,Chris Davis,city_57,male,no_enrollment,graduate,stem,Has relevent experience,8,unknown,unknown,1,33,0.0
32448,Emily Martinez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,11,100-500,pvt ltd,1,53,0.0
9905,Katie Martinez,city_160,male,no_enrollment,graduate,stem,Has relevent experience,15,100-500,pvt ltd,4,266,0.0
27781,Alex Brown,city_67,male,no_enrollment,high school,stem,No relevent experience,<1,unknown,unknown,never,37,0.0
14812,John Miller,city_73,other,no_enrollment,graduate,stem,No relevent experience,19,500-999,pvt ltd,>4,41,0.0
18804,Jane Hernandez,city_57,male,full time course,masters,stem,Has relevent experience,10,500-999,pvt ltd,1,163,0.0
6508,Laura Davis,city_115,other,no_enrollment,graduate,stem,Has relevent experience,19,10000+,pvt ltd,>4,18,1.0
3409,David Williams,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,10/49,funded startup,2,61,0.0
10931,Alex Miller,city_114,male,no_enrollment,graduate,stem,Has relevent experience,13,unknown,unknown,3,77,0.0
20672,David Johnson,city_50,male,no_enrollment,graduate,stem,Has relevent experience,14,unknown,unknown,1,316,0.0
30744,Mike Miller,city_103,male,full time course,high school,stem,No relevent experience,<1,10/49,ngo,1,87,1.0
11874,Mike Martinez,city_28,male,full time course,graduate,stem,No relevent experience,7,unknown,unknown,2,78,1.0
3720,Chris Martinez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,500-999,pvt ltd,2,90,0.0
8826,Sarah Miller,city_65,other,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,>4,41,0.0
9923,Chris Brown,city_136,male,no_enrollment,masters,stem,No relevent experience,11,10/49,pvt ltd,4,106,0.0
32937,Emily Jones,city_136,male,no_enrollment,masters,stem,Has relevent experience,16,50-99,pvt ltd,>4,146,0.0
30134,Emily Miller,city_136,other,no_enrollment,high school,stem,No relevent experience,4,unknown,unknown,3,17,0.0
13708,Chris Garcia,city_114,other,full time course,graduate,stem,No relevent experience,3,unknown,unknown,1,17,1.0
18086,Jane Hernandez,city_114,male,no_enrollment,masters,humanities,Has relevent experience,<1,50-99,pvt ltd,1,4,0.0
24223,Sarah Brown,city_21,other,full time course,masters,stem,Has relevent experience,7,500-999,pvt ltd,1,35,1.0
23712,David Smith,city_143,male,no_enrollment,masters,stem,No relevent experience,14,1000-4999,ngo,3,96,0.0
3292,Emily Garcia,city_103,male,no_enrollment,graduate,stem,Has relevent experience,5,50-99,funded startup,1,50,0.0
28306,John Davis,city_99,male,no_enrollment,masters,humanities,Has relevent experience,>20,5000-9999,public sector,1,113,0.0
1934,Alex Smith,city_21,other,full time course,graduate,stem,No relevent experience,7,10/49,funded startup,2,151,1.0
32818,Alex Hernandez,city_102,male,no_enrollment,masters,other,Has relevent experience,2,10/49,pvt ltd,1,40,0.0
32065,Laura Martinez,city_173,male,no_enrollment,high school,stem,Has relevent experience,6,50-99,pvt ltd,1,29,1.0
30469,David Hernandez,city_50,male,no_enrollment,masters,stem,Has relevent experience,18,unknown,unknown,1,92,0.0
23154,Alex Johnson,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,5000-9999,pvt ltd,>4,29,0.0
23487,Emily Smith,city_103,male,no_enrollment,masters,humanities,Has relevent experience,>20,unknown,unknown,never,42,0.0
17737,Sarah Williams,city_21,female,no_enrollment,graduate,stem,Has relevent experience,4,50-99,pvt ltd,2,38,1.0
19629,Katie Garcia,city_136,other,part time course,masters,stem,No relevent experience,7,10/49,unknown,1,16,0.0
15096,Sarah Miller,city_21,female,no_enrollment,graduate,stem,Has relevent experience,17,unknown,unknown,>4,10,1.0
67,Mike Williams,city_16,other,no_enrollment,phd,arts,Has relevent experience,10,<10,ngo,1,17,0.0
12894,Alex Hernandez,city_136,male,no_enrollment,masters,stem,Has relevent experience,4,50-99,funded startup,1,52,0.0
5267,David Miller,city_105,male,no_enrollment,graduate,stem,Has relevent experience,11,10000+,pvt ltd,2,17,0.0
13093,Mike Garcia,city_100,other,no_enrollment,high school,stem,No relevent experience,4,unknown,unknown,never,148,0.0
32611,Emily Smith,city_138,male,no_enrollment,high school,stem,No relevent experience,9,unknown,unknown,never,36,0.0
343,Alex Williams,city_103,male,full time course,high school,stem,Has relevent experience,4,unknown,unknown,1,116,0.0
22084,Chris Davis,city_114,male,no_enrollment,high school,stem,No relevent experience,9,unknown,unknown,never,13,0.0
19214,Jane Brown,city_21,male,no_enrollment,masters,stem,Has relevent experience,3,50-99,pvt ltd,never,168,1.0
23398,David Martinez,city_36,other,no_enrollment,masters,stem,Has relevent experience,15,50-99,funded startup,1,45,0.0
27503,David Brown,city_103,male,no_enrollment,masters,stem,Has relevent experience,9,1000-4999,pvt ltd,2,139,0.0
29444,Laura Brown,city_103,male,no_enrollment,phd,stem,No relevent experience,10,50-99,public sector,1,10,1.0
18277,John Hernandez,city_103,male,no_enrollment,masters,business degree,Has relevent experience,>20,10000+,pvt ltd,>4,18,0.0
664,Laura Martinez,city_114,other,no_enrollment,graduate,stem,Has relevent experience,6,50-99,pvt ltd,4,56,0.0
21101,Katie Martinez,city_57,male,full time course,graduate,stem,No relevent experience,2,unknown,unknown,1,42,0.0
20929,Emily Williams,city_103,male,no_enrollment,graduate,humanities,Has relevent experience,5,100-500,pvt ltd,2,11,1.0
28882,Katie Johnson,city_75,male,no_enrollment,masters,business degree,Has relevent experience,>20,unknown,unknown,1,25,1.0
10566,Mike Davis,city_21,other,full time course,graduate,stem,No relevent experience,15,10000+,pvt ltd,2,156,1.0
26717,Laura Davis,city_103,male,no_enrollment,graduate,stem,Has relevent experience,16,10000+,pvt ltd,>4,24,0.0
23306,Emily Davis,city_21,male,full time course,high school,stem,No relevent experience,7,unknown,unknown,never,17,1.0
26991,Chris Hernandez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,11,10/49,early stage startup,1,15,0.0
10743,Emily Jones,city_16,male,no_enrollment,graduate,no major,Has relevent experience,2,50-99,pvt ltd,1,31,0.0
20366,Laura Brown,city_21,male,no_enrollment,masters,stem,Has relevent experience,9,100-500,pvt ltd,1,24,1.0
25400,Emily Miller,city_61,other,full time course,high school,stem,No relevent experience,2,unknown,unknown,never,32,0.0
23058,John Garcia,city_160,female,no_enrollment,graduate,humanities,No relevent experience,2,unknown,unknown,1,75,1.0
6541,Emily Hernandez,city_64,male,no_enrollment,graduate,business degree,Has relevent experience,>20,unknown,unknown,>4,5,0.0
2243,Katie Smith,city_16,male,no_enrollment,graduate,stem,Has relevent experience,1,50-99,pvt ltd,never,58,0.0
29656,John Smith,city_116,male,no_enrollment,graduate,arts,Has relevent experience,3,unknown,unknown,never,9,1.0
28364,John Garcia,city_16,male,full time course,graduate,stem,Has relevent experience,3,10/49,pvt ltd,1,65,0.0
18602,John Brown,city_74,male,no_enrollment,graduate,stem,Has relevent experience,3,10/49,pvt ltd,1,21,1.0
1956,John Davis,city_21,other,full time course,masters,stem,Has relevent experience,2,<10,pvt ltd,2,102,0.0
25537,David Jones,city_104,male,no_enrollment,high school,stem,Has relevent experience,>20,1000-4999,pvt ltd,2,83,0.0
9730,Alex Davis,city_160,male,no_enrollment,graduate,stem,Has relevent experience,8,unknown,unknown,2,20,1.0
21221,John Brown,city_103,male,no_enrollment,graduate,stem,Has relevent experience,15,10000+,pvt ltd,3,64,0.0
1911,John Jones,city_21,male,no_enrollment,graduate,stem,Has relevent experience,6,<10,pvt ltd,2,36,1.0
12428,Katie Miller,city_21,other,no_enrollment,graduate,stem,Has relevent experience,10,10000+,pvt ltd,2,9,1.0
14858,Laura Williams,city_114,other,part time course,graduate,stem,No relevent experience,<1,1000-4999,pvt ltd,1,7,0.0
10451,Alex Johnson,city_21,other,no_enrollment,graduate,stem,No relevent experience,5,unknown,unknown,never,45,1.0
7291,Alex Miller,city_103,other,no_enrollment,graduate,stem,Has relevent experience,>20,5000-9999,pvt ltd,4,23,0.0
888,Alex Williams,city_160,other,full time course,graduate,stem,No relevent experience,5,unknown,unknown,1,117,1.0
8961,Chris Smith,city_74,male,no_enrollment,graduate,other,No relevent experience,6,100-500,pvt ltd,2,5,0.0
30938,Chris Garcia,city_21,male,no_enrollment,masters,stem,Has relevent experience,9,500-999,funded startup,2,80,0.0
31314,Sarah Martinez,city_103,other,full time course,graduate,stem,No relevent experience,2,<10,early stage startup,2,81,0.0
1944,Sarah Johnson,city_21,male,no_enrollment,graduate,stem,No relevent experience,4,<10,early stage startup,1,23,1.0
25501,Mike Johnson,city_160,male,full time course,graduate,stem,Has relevent experience,5,unknown,unknown,1,96,1.0
29458,Alex Miller,city_71,male,full time course,graduate,stem,No relevent experience,4,unknown,unknown,1,64,1.0
4241,Jane Williams,city_160,male,full time course,high school,stem,No relevent experience,5,unknown,unknown,1,17,1.0
32998,Katie Brown,city_28,male,no_enrollment,graduate,business degree,No relevent experience,14,1000-4999,pvt ltd,>4,100,0.0
27914,Mike Miller,city_28,male,part time course,high school,stem,No relevent experience,2,10/49,pvt ltd,1,90,0.0
15528,Sarah Garcia,city_173,male,no_enrollment,primary school,stem,Has relevent experience,5,5000-9999,pvt ltd,2,74,0.0
31430,Laura Brown,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,10000+,pvt ltd,>4,13,0.0
4574,Alex Brown,city_16,male,no_enrollment,graduate,stem,Has relevent experience,8,100-500,pvt ltd,>4,72,0.0
8603,David Jones,city_103,male,full time course,graduate,stem,No relevent experience,7,unknown,unknown,>4,32,1.0
29514,Laura Jones,city_104,male,full time course,graduate,stem,No relevent experience,4,unknown,unknown,1,96,1.0
10867,Katie Hernandez,city_114,other,no_enrollment,high school,stem,No relevent experience,2,unknown,unknown,never,60,0.0
21252,Emily Jones,city_106,male,part time course,graduate,stem,No relevent experience,5,unknown,unknown,3,22,1.0
9,David Williams,city_16,male,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,>4,2,1.0
23585,Emily Garcia,city_159,male,no_enrollment,graduate,stem,Has relevent experience,6,500-999,pvt ltd,>4,123,0.0
3940,Mike Hernandez,city_103,male,no_enrollment,graduate,arts,Has relevent experience,7,50-99,pvt ltd,2,180,0.0
28426,Sarah Martinez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,50-99,pvt ltd,1,19,0.0
31486,Alex Smith,city_69,male,part time course,graduate,stem,Has relevent experience,3,50-99,pvt ltd,2,182,1.0
18143,Katie Hernandez,city_41,male,part time course,graduate,stem,Has relevent experience,4,50-99,unknown,2,92,0.0
18583,Emily Johnson,city_162,other,part time course,graduate,stem,Has relevent experience,8,100-500,ngo,1,24,0.0
26290,Jane Smith,city_103,female,part time course,high school,stem,No relevent experience,4,unknown,unknown,1,74,1.0
1119,Alex Johnson,city_103,male,no_enrollment,graduate,stem,Has relevent experience,19,100-500,pvt ltd,1,88,0.0
16002,Alex Hernandez,city_103,other,no_enrollment,masters,stem,Has relevent experience,8,50-99,pvt ltd,4,79,0.0
13676,Mike Martinez,city_165,male,no_enrollment,masters,stem,Has relevent experience,8,100-500,pvt ltd,3,55,0.0
27859,Laura Smith,city_160,other,no_enrollment,graduate,business degree,No relevent experience,4,50-99,funded startup,1,23,0.0
15262,David Johnson,city_160,male,no_enrollment,graduate,stem,Has relevent experience,9,10/49,funded startup,2,18,0.0
21582,Chris Jones,city_114,male,no_enrollment,graduate,business degree,Has relevent experience,>20,unknown,unknown,>4,131,1.0
29141,Chris Garcia,city_64,male,no_enrollment,graduate,stem,Has relevent experience,14,<10,pvt ltd,1,98,1.0
13812,Jane Davis,city_10,male,no_enrollment,phd,stem,No relevent experience,>20,100-500,public sector,>4,24,0.0
25490,Sarah Johnson,city_23,male,full time course,high school,stem,Has relevent experience,2,10/49,pvt ltd,never,25,0.0
2435,Mike Hernandez,city_100,male,no_enrollment,high school,stem,Has relevent experience,17,100-500,pvt ltd,1,133,0.0
18326,Laura Jones,city_21,other,no_enrollment,graduate,stem,No relevent experience,2,unknown,unknown,2,25,1.0
